,ID,Edad,FieRanking,Nacionalidad,Mano,Arma
4629,Mohamed-BENYAHIA-32487,21,9999999, ALGERIA, Right, Epée 
4630,Mohamed-ELJBALLI-34174,17,589, LIBYA, Right, Epée 
4631,Mohamed-ELSAYED-46290,15,9999999, EGYPT, Right, Epée 
4635,Mohamed-HUZAYEN-38716,22,9999999, EGYPT, Right, Epée 
4639,Mohamed_Ali-REJEB-43565,18,193, TUNISIA, Right, Epée 
4640,Mohamed_Ayoub-FERJANI-8025,32,42, TUNISIA, Right, Epée 
4642,Mohamed_Aziz-KCHOUK-43560,20,135, TUNISIA, Left, Epée 
4644,Mohamed_Cherif-KRARIA-46354,14,201, ALGERIA, Right, Epée 
4646,Mohammad-ESMAEILI-24495,27,207, IRAN, Right, Epée 
4649,Mohammad-REZAEI-43258,17,922, IRAN, Left, Epée 
4650,Mohammad-REZAEI_TADI-15403,37,127, IRAN, Right, Epée 
4657,Mohammadreza-VOSOUGHI-34103,20,9999999, IRAN, Left, Epée 
4660,Mohammed-AL_DOSARI-32099,21,9999999, QATAR, Right, Epée 
4664,Mohannad-SAIF-10070,38,329, EGYPT, Right, Epée 
4667,Moises-HERNANDEZ-31719,23,338, GUATEMALA, Right, Epée 
4668,Moises_Eduardo-ESCALANTE_RAMIREZ-42353,18,499, EL SALVADOR, Right, Epée 
4669,Moises_Jose-JIMENEZ_ORTIZ-32001,23,9999999, VENEZUELA, Right, Epée 
4672,Molly-HUDSON-32839,22,9999999, GREAT BRITAIN, Right, Epée 
4675,Mone-DE_JAGER-37375,17,9999999, SOUTH AFRICA, Right, Epée 
4677,Monica-LUBCZYNSKI-36635,20,9999999, CANADA, Right, Epée 
4678,Monica-MERINO-32056,20,9999999, SPAIN, Right, Epée 
4681,Monika-KARPEZO-25938,25,9999999, POLAND, Left, Epée 
4682,Monika-ROGOWICZ-40226,19,9999999, CANADA, Right, Epée 
4683,Monika-SOZANSKA-5472,35,75, GERMANY, Right, Epée 
4684,Montserrat-VIVEROS-40200,17,150, PARAGUAY, Right, Epée 
4698,Moustafa-ASHRAF-30330,23,9999999, EGYPT, Right, Epée 
4703,Muhammad-FAJRI-43274,20,202, INDONESIA, Right, Epée 
4705,Muhanna-AL_HAMOUD-18334,27,1039, SAUDI ARABIA, Left, Epée 
4710,Murtaza_Berkan-ANIL-28767,24,9999999, TURKEY, Right, Epée 
4715,Myeongjin-OH-22798,27,9999999, KOREA, Right, Epée 
4716,Myeongki-KIM-35202,20,226, KOREA, Right, Epée 
4720,NDa_Arielle_Constance_Gnoan-EDIEMOU-43418,18,9999999, COTE D'IVOIRE, Right, Epée 
4723,NIXON-Catherine-30485,21,67, USA, Left, Epée 
4729,Nadia-CHAMMAKHI-33885,22,9999999, TUNISIA, Left, Epée 
4730,Nadine-STAHLBERG-28521,23,143, GERMANY, Right, Epée 
4734,Naiara-ALDANA-28398,24,336, SPAIN, Right, Epée 
4736,Naira-FERREIRA-29322,22,231, BRAZIL, Right, Epée 
4741,Nancy-VAN_BERGEN-1781,53,9999999, BELGIUM, Right, Epée 
4744,Nardin-EHAB-34912,22,41, EGYPT, Right, Epée 
4746,Narimene-EL_HOUARI-21863,25,495, ALGERIA, Right, Epée 
4748,Nastasja-RISTOSKA-40142,19,432, THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA, Right, Epée 
4751,Natalia-OVERCHENKO-28648,22,9999999, RUSSIA, Right, Epée 
4757,Natalie-VIE-19054,32,62, USA, Left, Epée 
4758,Natalie-WRAMNER-43687,17,412, SWEDEN, Right, Epée 
4759,Nataliya-STEPANYAN-29099,21,593, UKRAINE, Right, Epée 
4763,Natalya-ZAVYALOVA-31034,22,485, KAZAKHSTAN, Right, Epée 
4764,Natania-BESTER-38031,18,9999999, SOUTH AFRICA, Right, Epée 
4765,Natascha-DIETERICH-28377,22,9999999, NAMIBIA, Right, Epée 
4766,Natasha-KIS_TOTH-36672,18,9999999, CANADA, Left, Epée 
4771,Nathalie-MOELLHAUSEN-4585,33,27, BRAZIL, Left, Epée 
4773,Nathan-BAILEY-35670,26,9999999, USA, Right, Epée 
4776,Nathan-FOUGY-37285,22,906, FRANCE, Right, Epée 
4777,Nathan-LACHMAN-46479,15,9999999, ISRAEL, Right, Epée 
4780,Nathan-VAYSBERG-40297,18,9999999, USA, Right, Epée 
4783,Nazar-KOZHIN-40889,18,9999999, UKRAINE, Right, Epée 
4785,Nazarbek-MATKERIMOV-33023,22,261, KYRGYZSTAN, Right, Epée 
4786,Ndeye_Binta-DIONGUE-19243,30,111, SENEGAL, Right, Epée 
4787,Ndeye_Binta-DJIBA-40493,22,9999999, SENEGAL, Right, Epée 
4789,Ndeye_Salamita-CISS-35548,21,9999999, SENEGAL, Right, Epée 
4790,Neal-MALLETT-23240,61,9999999, GREAT BRITAIN, Right, Epée 
4791,Nedjma-DJOUAD-34329,27,9999999, ALGERIA, Right, Epée 
4794,Negin-MOKALAEI-34999,23,9999999, IRAN, Right, Epée 
4795,Neill-TANNOCK-20628,34,580, GREAT BRITAIN, Right, Epée 
4796,Neisser-LOYOLA-45133,20,187, BELGIUM, Right, Epée 
4797,Nelli-DIFFERT-19933,28,126, ESTONIA, Right, Epée 
4798,Nelli-LADANYI-34497,20,369, HUNGARY, Right, Epée 
4799,Nelli-PAJU-19933,28,126, ESTONIA, Right, Epée 
4800,Nelson-LOPEZ_POURTIER-30838,23,163, FRANCE, Right, Epée 
4802,Nesrine-GHRIB-32451,19,81, TUNISIA, Right, Epée 
4803,Neville_Woon_Juin-LIM-33782,20,792, SINGAPORE, Left, Epée 
4804,Nfamara-SYLLA-35518,23,199, GUINEA, Right, Epée 
4808,Nichika-OYA-35655,18,752, JAPAN, Right, Epée 
4809,Nicholas-BEAUMONT-33618,23,9999999, GREAT BRITAIN, Left, Epée 
4813,Nick-HATZ-37034,20,384, SWITZERLAND, Left, Epée 
4816,Nickol-TAL-22013,24,219, ISRAEL, Right, Epée 
4820,Nicol-FOIETTA-28629,23,82, ITALY, Right, Epée 
4822,Nicola-HULL-36288,47,9999999, GREAT BRITAIN, Right, Epée 
4824,Nicolaj-ALEXANDERSEN-34405,20,645, DENMARK, Right, Epée 
4825,Nicolas-CONRAD-37284,21,306, FRANCE, Right, Epée 
4826,Nicolas-FERREIRA-22961,26,170, BRAZIL, Right, Epée 
4831,Nicolas-OSPINA_PEREZ-33728,20,563, COSTA RICA, Right, Epée 
4832,Nicolas-PONCIN-39069,20,738, BELGIUM, Right, Epée 
4833,Nicolas-POULIQUEN-39144,22,9999999, CANADA, Right, Epée 
4834,Nicolas-REDING-20471,29,598, SWITZERLAND, Right, Epée 
4835,Nicolas-RIOPEL-40318,19,9999999, CANADA, Right, Epée 
4841,Nicole-FEIGIN-43159,15,384, ISRAEL, Left, Epée 
4843,Nicole-RECHSTEINER_SIDLER-24794,51,9999999, SWITZERLAND, Left, Epée 
4849,Nicole_Xiao_Xuan-AW-32990,21,9999999, SINGAPORE, Right, Epée 
4850,Nicoline-STEGEROED-23855,25,9999999, NORWAY, Left, Epée 
4852,Niina-NISSINEN-23533,39,9999999, FINLAND, Right, Epée 
4853,Nik-CHORNYY-46389,15,9999999, ISRAEL, Right, Epée 
4855,Niki_Katerina-SIDIROPOULOU_CHRISTODOULOU-3960,44,166, GREECE, Right, Epée 
4856,Nikita-GLAZKOV-22630,26,43, RUSSIA, Left, Epée 
4857,Nikita-GUBIN-29199,24,774, RUSSIA, Left, Epée 
4866,Nikita-ZHULINSKIY-42589,16,9999999, KAZAKHSTAN, Right, Epée 
4867,Niklas-AGERBERG-18311,38,757, SWEDEN, Right, Epée 
4868,Niklas-ARONOWITSCH-6171,56,9999999, SWEDEN, Right, Epée 
4869,Niklas-MULTERER-15735,30,174, GERMANY, Right, Epée 
4870,Niko-VUORINEN-19507,29,50, FINLAND, Left, Epée 
4871,Niko-Vuorinen-19507,29,50, FINLAND, Left, Epée 
4872,Nikol-GAVRIELKO-32568,19,159, ISRAEL, Left, Epée 
4873,Nikol-PATRIC-34483,19,9999999, ISRAEL, Left, Epée 
4874,Nikola-DAMJANOVIC-33979,19,9999999, CANADA, Left, Epée 
4876,Nikolai-NOVOSJOLOV-2620,38,10, ESTONIA, Right, Epée 
4877,Nikolai-Novosjolov-2620,38,10, ESTONIA, Right, Epée 
4879,Nikolaos-TSOKAS-30038,23,803, GREECE, Right, Epée 
4880,Nikolaos-XYNOS-33261,39,9999999, GREECE, Right, Epée 
4882,Nikolaus-HOFER-1613,33,456, AUSTRIA, Right, Epée 
4887,Nils-LEMEE-19943,29,919, FRANCE, Right, Epée 
4889,Nilyam-GUIRADOS-37037,20,9999999, VENEZUELA, Left, Epée 
4891,Nina-HYVONEN-25963,42,384, FINLAND, Right, Epée 
4892,Nina-LINDEROVA-21620,27,668, SLOVAKIA, Right, Epée 
4893,Nina-STEENLAND-23384,54,9999999, NORWAY, Left, Epée 
4895,Nio-TRAORE-34935,20,9999999, MALI, Right, Epée 
4897,Nisanur-OZKALAYCI-34160,20,444, TURKEY, Right, Epée 
4900,Niyazi-BASKIN-22494,27,9999999, TURKEY, Right, Epée 
4905,Noe-BERMEJO-42627,18,9999999, SPAIN, Right, Epée 
4907,Noe-WALTER-32709,22,9999999, GERMANY, Right, Epée 
4909,Noelito-JOSE-37563,21,9999999, PHILIPPINES, Right, Epée 
4911,Noemi-MESZAROS-35186,20,652, GERMANY, Left, Epée 
4912,Noemi-MOESCHLIN-33663,22,101, SWITZERLAND, Right, Epée 
4917,Nomvula-MBATHA-44363,21,9999999, SOUTH AFRICA, Right, Epée 
4921,Norbert-KUEHN-14299,68,9999999, GERMANY, Right, Epée 
4922,Norbert-RIEDL-35883,73,9999999, AUSTRALIA, Right, Epée 
4926,Nouneh-ASSADOURIAN-39285,25,9999999, ARMENIA, Right, Epée 
4928,Nour-HAFEZ-46301,17,9999999, EGYPT, Right, Epée 
4932,Nourhan-DESOUKY-37688,24,9999999, EGYPT, Right, Epée 
4933,Nozomi-SATO-10485,32,9999999, JAPAN, Right, Epée 
4935,Nuo-XU-36526,20,132, CHINA, Left, Epée 
4940,Nyamlkhagva-ENKHBAT-35131,23,9999999, MONGOLIA, Left, Epée 
4944,OKHOTNIKOVA-Irina-35103,21,134, RUSSIA, Right, Epée 
4945,Oana-PUIU-9856,33,9999999, ROMANIA, Left, Epée 
4948,Oceane-TAHE-30607,21,164, FRANCE, Right, Epée 
4950,Oinam_Victor-SINGH-40366,19,9999999, INDIA, Right, Epée 
4951,Okan-KARADENIZ-25537,25,9999999, TURKEY, Right, Epée 
4959,Oleg-KNYSH-35720,21,241, RUSSIA, Left, Epée 
4961,Oleg-SOKOLOV-20123,34,61, UZBEKISTAN, Right, Epée 
4968,Oleksiy-MAKHONIN-33003,22,9999999, UKRAINE, Right, Epée 
4971,Olena-KRYVYTSKA-13707,31,5, UKRAINE, Right, Epée 
4974,Olena-RADCHENKO-44270,45,9999999, UKRAINE, Right, Epée 
4976,Olesia-POZNYAKOVA-44245,18,9999999, UKRAINE, Right, Epée 
4977,Olexiy-POLIKARPOV-19361,64,9999999, UKRAINE, Right, Epée 
4982,Olga-KOCHNEVA-17600,30,77, RUSSIA, Right, Epée 
4984,Olga-Kochneva-17600,30,77, RUSSIA, Right, Epée 
4985,Olga-LUKIANOVA-17600,30,77, RUSSIA, Right, Epée 
4986,Olga-MIZERA-21667,27,448, POLAND, Right, Epée 
4993,Oliver-MATTSSON-35940,22,9999999, FINLAND, Right, Epée 
4994,Oliver-SHINDLER-41369,21,9999999, USA, Right, Epée 
4999,Olivier-CONTOUX-2767,35,531, FRANCE, Right, Epée 
5004,Omar-ALAKKAS-39648,16,9999999, SAUDI ARABIA, Right, Epée 
5005,Omar-CARRILLO-22773,29,9999999, MEXICO, Right, Epée 
5006,Omar-GAZAKBAYEV-37687,26,9999999, TURKMENISTAN, Right, Epée 
5009,Omer_Kaan-OZTUNC-33043,21,9999999, TURKEY, Right, Epée 
5011,Ondrej-STRNAD-37509,19,9999999, CZECH REPUBLIC, Right, Epée 
5022,Oscar_Armando-LOPEZ_GARCIA-36553,22,9999999, EL SALVADOR, Right, Epée 
5023,Oscar_Eliezer-CISNEROS_RIZO-41596,25,9999999, NICARAGUA, Right, Epée 
5025,Oskar-KILJANDER-33856,19,514, FINLAND, Left, Epée 
5026,Otthar_Andreas-KROHN-35759,22,582, NORWAY, Right, Epée 
5027,Otto-TARDI-5717,33,9999999, ROMANIA, Right, Epée 
5028,Oumarou-DIARRASSOUBA-41467,26,9999999, COTE D'IVOIRE, Right, Epée 
5029,Outi-JAAKKOLA-38798,17,774, FINLAND, Left, Epée 
5031,Ovidiu-PIRVULEASA-31871,23,252, ROMANIA, Right, Epée 
5032,Owen-JORDAN-34836,20,9999999, GREAT BRITAIN, Right, Epée 
5037,PANTELYEYEVA-Kseniya-22831,24,51, UKRAINE, Right, Epée 
5039,PARK-GYEONGHO-37982,21,9999999, KOREA, Right, Epée 
5046,POCHKALOVA-Anfisa-15351,28,46, UKRAINE, Right, Epée 
5048,PYTKA-Kamila-25928,24,130, POLAND, Left, Epée 
5051,Pablo-FLORIDO-46018,19,9999999, MEXICO, Right, Epée 
5053,Pablo-NUNEZ-33183,25,131, CHILE, Left, Epée 
5055,Pablo_Stefan-AGUERO_GONZALES-27745,29,466, COSTA RICA, Right, Epée 
5057,Paddy-BRENNAN-34072,38,636, IRELAND, Right, Epée 
5065,Panagiota-CHARMANIDOU-41940,34,294, GREECE, Left, Epée 
5067,Panthawit-CHAMCHARERN-29450,29,874, THAILAND, Left, Epée 
5068,Paola-DE_BONI-31361,25,9999999, ITALY, Right, Epée 
5074,Paolo-FRAGOMENI-36436,27,9999999, ITALY, Right, Epée 
5075,Paolo-PIZZO-4633,35,37, ITALY, Right, Epée 
5076,Paris_A_-INOSTROZA_BUDINICH-2076,46,9999999, CHILE, Right, Epée 
5077,Pascal-HEIDECKER-17948,27,884, CANADA, Right, Epée 
5079,Pascale-APPAVOUPOULLE-36033,54,9999999, FRANCE, Right, Epée 
5083,Patrica-BEDROSIAN-6482,77,9999999, USA, Right, Epée 
5085,Patricia-DERR-30285,22,216, GERMANY, Right, Epée 
5090,Patricia_G_-BEDROSIAN-6482,77,9999999, USA, Right, Epée 
5094,Patrik-ESZTERGALYOS-33873,21,426, HUNGARY, Left, Epée 
5095,Patrizia-PIOVESAN_SILVA-22657,24,83, VENEZUELA, Right, Epée 
5097,Patryk-SZLAMA-31876,22,9999999, POLAND, Right, Epée 
5099,Paul-ALLEGRE-32821,22,350, FRANCE, Right, Epée 
5102,Paul-MCCARRON-36643,28,9999999, IRELAND, Right, Epée 
5103,Paul-MULLER-23294,64,9999999, SWITZERLAND, Right, Epée 
5105,Paul-VELTRUP-40918,17,9999999, GERMANY, Left, Epée 
5108,Paul_Frantisek-VAG_URMINSKY-46121,18,9999999, CAMBODIA, Right, Epée 
5109,Paul_James-SANCHEZ_LETHEM-26319,24,431, GREAT BRITAIN, Right, Epée 
5110,Paula-JUKIC-31295,20,256, CROATIA, Right, Epée 
5112,Paula-SCHMIDL-28728,22,125, AUSTRIA, Right, Epée 
5115,Paula-SOITIALA-11780,55,9999999, FINLAND, Right, Epée 
5116,Paulina-BAJORUNAITE-24440,25,250, LITHUANIA, Right, Epée 
5118,Paulina-WILASZEK-33871,21,462, POLAND, Right, Epée 
5119,Pauline-BRUNNER-26244,24,58, SWITZERLAND, Left, Epée 
5120,Pauline-BUCHOUX-42090,21,9999999, FRANCE, Right, Epée 
5123,Paulus-TOKOLA-17273,35,9999999, FINLAND, Left, Epée 
5124,Pavel-ANDRIYASHKIN-37863,20,9999999, RUSSIA, Right, Epée 
5126,Pavel-DUBOUSKI-34581,22,791, BELARUS, Left, Epée 
5130,Pavel-MIKHALKOU-40778,19,9999999, BELARUS, Left, Epée 
5132,Pavel-PITRA-14506,30,42, CZECH REPUBLIC, Right, Epée 
5134,Pavel-SUKHOV-13829,30,95, RUSSIA, Right, Epée 
5136,Pawel-GOLEC-25864,23,904, POLAND, Left, Epée 
5138,Pedro-AREDE-11491,30,173, PORTUGAL, Right, Epée 
5139,Pedro-BELISARIO-43337,18,9999999, VENEZUELA, Right, Epée 
5148,Peer-BORSKY-20599,28,9999999, SWITZERLAND, Right, Epée 
5150,Peeter-TURNAU-26404,24,105, ESTONIA, Right, Epée 
5152,Peiying-ZHONG-34897,21,330, CHINA, Right, Epée 
5155,Per-ORESTIG-6240,36,9999999, SWEDEN, Right, Epée 
5156,Per-SVENSSON-41689,72,9999999, SWEDEN, Right, Epée 
5157,Per_Olov-DANIELSSON-35915,50,9999999, SWEDEN, Right, Epée 
5161,Peter-ASKJAER_FRIIS-23163,71,9999999, DENMARK, Right, Epée 
5164,Peter-BARVESTAD-1248,62,9999999, SWEDEN, Right, Epée 
5165,Peter-BITSCH-32998,22,390, GERMANY, Right, Epée 
5166,Peter-BUCHER-5938,83,9999999, SWITZERLAND, Left, Epée 
5170,Peter-OSVATH-155,65,9999999, AUSTRALIA, Right, Epée 
5171,Peter-SAPONJA-19689,28,9999999, SLOVENIA, Right, Epée 
5172,Peter-SOMFAI-4212,38,126, HUNGARY, Right, Epée 
5174,Peter-SZENYI-12056,31,326, HUNGARY, Right, Epée 
5175,Peter-Szenyi-12056,31,326, HUNGARY, Right, Epée 
5177,Peter-VALAER-41565,75,9999999, SWITZERLAND, Left, Epée 
5178,Peter-VALAR-41565,75,9999999, SWITZERLAND, Left, Epée 
5180,Petr-BRADAC-31847,22,9999999, CZECH REPUBLIC, Right, Epée 
5186,Pfulg-PHILIPPE-14326,65,9999999, SWITZERLAND, Right, Epée 
5187,Phakama-YANTOLO-46413,18,9999999, SOUTH AFRICA, Right, Epée 
5189,Philip-MARSH-24990,24,214, GREAT BRITAIN, Left, Epée 
5193,Philip-SLATER-34073,21,9999999, IRELAND, Right, Epée 
5194,Philip-VON_PLATEN-15807,31,689, SWEDEN, Right, Epée 
5195,Philipp-KONDRING-38737,20,9999999, GERMANY, Right, Epée 
5198,Philippe-CONY-29473,57,9999999, FRANCE, Right, Epée 
5201,Philippe-JORGENSEN-11964,29,9999999, DENMARK, Right, Epée 
5202,Philippe-OBERSON-22339,26,678, SWITZERLAND, Left, Epée 
5203,Philippe-PFULG-14326,65,9999999, SWITZERLAND, Right, Epée 
5206,Phumza-YANTOLO-46412,18,9999999, SOUTH AFRICA, Right, Epée 
5207,Phuoc_Den-NGUYEN-32846,22,168, VIETNAM, Right, Epée 
5208,Phuong_Kim-NGUYEN-38298,19,188, VIETNAM, Right, Epée 
5209,Pia-ALBERTSON-38684,53,395, SWEDEN, Right, Epée 
5210,Pia-ALBERTSSON-38684,53,395, SWEDEN, Right, Epée 
5211,Pia-BJORK-41770,53,9999999, SWEDEN, Right, Epée 
5212,Pia-KLAFSTAD-12387,28,9999999, NORWAY, Right, Epée 
5213,Pia-MONTECINOS_GUERRA-10021,34,9999999, CHILE, Right, Epée 
5220,Pierre-SIMONI-31888,24,9999999, FRANCE, Right, Epée 
5233,Piotr-KOLPA-41881,18,9999999, POLAND, Right, Epée 
5235,Plamen-DIKOV-35194,20,315, BULGARIA, Right, Epée 
5240,Po_Yu-CHUANG-34634,21,274, CHINESE TAIPEI, Left, Epée 
5241,Polina-MELENTIEV-22283,24,9999999, ISRAEL, Right, Epée 
5244,Porter-HESSLEGRAVE-31677,22,9999999, USA, Right, Epée 
5248,Presiyan-KRALEV-37648,20,9999999, BULGARIA, Right, Epée 
5257,Quentin-DECHAMPS-14361,29,699, BELGIUM, Right, Epée 
5268,RODRIGO-GONZALEZ-34720,21,162, CHILE, Right, Epée 
5272,Rachel-AISTROPE-34007,20,9999999, AUSTRALIA, Right, Epée 
5274,Rachel-CONNER-35992,30,518, IRELAND, Right, Epée 
5275,Rachel-KANEVSKY-24578,23,401, ISRAEL, Right, Epée 
5280,Rachel-TANIBAJEVA-40258,17,9999999, USA, Right, Epée 
5282,Radoslaw-ZAWROTNIAK-5511,37,39, POLAND, Left, Epée 
5283,Radoslaw-Zawrotniak-5511,37,39, POLAND, Left, Epée 
5287,Rafael-MELARAGNO-28920,22,9999999, BRAZIL, Right, Epée 
5290,Rafael-TULEN-31502,21,185, NETHERLANDS, Right, Epée 
5293,Rafael-ZAGITOV-43716,18,9999999, RUSSIA, Left, Epée 
5295,Rafael_Gerardo-ROJAS-46159,16,9999999, MEXICO, Left, Epée 
5299,Raja-ALSOWAIDI-34169,21,9999999, QATAR, Right, Epée 
5302,Ralph-JOHNSON-3242,70,9999999, GREAT BRITAIN, Left, Epée 
5305,Raluca_Cristina-SBARCIA-17455,29,88, ROMANIA, Right, Epée 
5308,Randy-POSTMA-37788,19,357, NETHERLANDS, Left, Epée 
5309,Rania_Herlina-RAHARDJA-27143,25,100, SINGAPORE, Left, Epée 
5312,Raphael-DOMINICI-45697,19,9999999, FRANCE, Left, Epée 
5315,Raphael-STEINBERGER-27080,33,895, GERMANY, Left, Epée 
5319,Rasa-RIMGAILIENE-23322,63,9999999, LITHUANIA, Left, Epée 
5320,Rasim-GALIMZYANOV-34611,22,9999999, RUSSIA, Right, Epée 
5321,Rasmus-MELLANEN-21636,25,9999999, FINLAND, Right, Epée 
5326,Rayen-MEJRI-43022,17,188, TUNISIA, Right, Epée 
5329,Rayssa-COSTA-25081,27,9999999, BRAZIL, Right, Epée 
5335,Rebecca-MAYLE-30522,23,568, GREAT BRITAIN, Right, Epée 
5336,Rebecca-WAKEFIELD-34172,20,9999999, GREAT BRITAIN, Right, Epée 
5337,Rebecca_Jia_Min-ONG-40321,17,9999999, SINGAPORE, Right, Epée 
5338,Reena-KIM-40559,19,9999999, KOREA, Right, Epée 
5339,Refael-LISIN-45435,16,9999999, ISRAEL, Right, Epée 
5343,Regina-LAMBERT-37851,32,368, HUNGARY, Right, Epée 
5345,Regina-SKOLYSHEVA-45675,18,9999999, RUSSIA, Right, Epée 
5347,Reha-DOGAN-6357,33,9999999, TURKEY, Right, Epée 
5349,Reinhard-MUENSTER-8187,77,9999999, DENMARK, Right, Epée 
5350,Reinhard-MUNSTER-8187,77,9999999, DENMARK, Right, Epée 
5351,Reka-BOHUS-26222,23,95, HUNGARY, Left, Epée 
5352,Reka-Bohus-26222,23,95, HUNGARY, Left, Epée 
5353,Reka-SZABO-26222,23,95, HUNGARY, Left, Epée 
5356,Remy-LANDO_TROTTEIN-38864,23,9999999, SWEDEN, Right, Epée 
5361,Renata-KNAPIK_MIAZGA-13503,30,32, POLAND, Left, Epée 
5362,Renata-PETRI-38766,18,306, HUNGARY, Right, Epée 
5364,Renata-ZETTERMANN-35251,18,9999999, BRAZIL, Right, Epée 
5365,Rene-JORDAN-37803,20,454, GERMANY, Right, Epée 
5368,Renzo-BOISCO-5933,75,9999999, SWITZERLAND, Right, Epée 
5371,Reynier-HENRIQUEZ_ORTIZ-30965,32,94, CUBA, Right, Epée 
5372,Rezk-NAWAR-39058,53,9999999, NETHERLANDS, Right, Epée 
5375,Ricarda-MULTERER-12626,28,63, GERMANY, Right, Epée 
5377,Ricardo-AMADOR-46021,17,9999999, MEXICO, Left, Epée 
5378,Ricardo-CANDEIAS-5530,34,150, PORTUGAL, Right, Epée 
5383,Riccardo-ABATE-35120,19,766, ITALY, Right, Epée 
5388,Riccardo-ROMANENGHI-36424,26,9999999, ITALY, Right, Epée 
5389,Riccardo-SCHIAVINA-17890,29,9999999, ITALY, Right, Epée 
5396,Richard-LARSSON-20459,51,9999999, SWEDEN, Right, Epée 
5398,Richard-POKORNY-19590,27,216, CZECH REPUBLIC, Left, Epée 
5399,Richard-PURDIE-20689,69,9999999, AUSTRALIA, Right, Epée 
5401,Richard-SCHMIDT-24074,26,23, GERMANY, Left, Epée 
5405,Rico-BRAUN-35187,21,229, GERMANY, Right, Epée 
5407,Rie-OHASHI-22362,27,271, JAPAN, Left, Epée 
5414,Ringo-QUINTERO_ALVAREZ-27383,28,166, CUBA, Right, Epée 
5415,Rino-TOSAKA-34308,21,313, JAPAN, Left, Epée 
5419,Ritva_Leena-LEHTONEN-21683,63,600, FINLAND, Right, Epée 
5421,Robbe-HEMELAERS-37859,21,9999999, BELGIUM, Right, Epée 
5426,Robert-KOMAN-23976,25,9999999, SLOVENIA, Right, Epée 
